,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDNZD,Open Bid_x,Open Bid_y,Open Ask_y
2010-04-12,3.95,2.6,3.0,5.331088664421998e-06,3.95,0.01,0.11
2010-04-13,3.5,2.4,2.9,3.703703703703703e-06,3.5,0.01,0.41
2010-04-14,3.9,2.4,2.9,5.668934240362815e-06,3.9,0.01,0.41
2010-04-15,3.9,2.4,2.9,5.668934240362815e-06,3.9,0.01,0.41
2010-04-16,3.95,2.5,2.85,6.172839506172839e-06,3.95,0.01,0.11
2010-04-17,3.9,2.4,2.9,5.668934240362815e-06,3.9,0.01,0.41
2010-04-18,3.9,2.6,3.0,5.102040816326533e-06,3.9,0.01,0.21
2010-04-19,3.9,2.6,2.9,5.668934240362815e-06,3.9,0.01,0.11
2010-04-20,4.0,2.5,2.85,6.3888888888888885e-06,4.0,0.01,0.11
2010-04-21,4.1,2.4,2.9,6.535947712418299e-06,4.1,0.01,0.41
2010-04-22,4.1,2.4,2.9,6.535947712418299e-06,4.1,0.01,0.41
2010-04-23,3.95,2.5,2.85,6.172839506172839e-06,3.95,0.01,0.11
2010-04-24,3.9,2.6,3.0,5.102040816326533e-06,3.9,0.01,0.16
2010-04-25,3.9,2.6,3.0,5.102040816326533e-06,3.9,0.01,0.16
2010-04-26,3.9,2.4,2.9,5.668934240362815e-06,3.9,0.01,0.41
2010-04-27,3.9,2.4,2.9,5.668934240362815e-06,3.9,0.01,0.41
2010-04-28,4.15,2.4,2.9,6.742179072276162e-06,4.15,0.01,0.41
2010-04-29,3.95,2.5,2.85,6.172839506172839e-06,3.95,0.01,0.16
2010-04-30,3.93,2.4,2.75,6.648636466080684e-06,3.93,0.01,0.11
2010-05-01,3.9,2.55,2.95,5.385487528344671e-06,3.9,0.01,0.21
2010-05-02,3.9,2.55,2.95,5.385487528344671e-06,3.9,0.01,0.21
2010-05-03,3.95,2.5,2.85,6.172839506172839e-06,3.95,0.01,0.41
2010-05-04,3.9,2.55,2.95,5.385487528344671e-06,3.9,0.01,0.16
2010-05-05,4.1,2.4,2.9,6.535947712418299e-06,4.1,0.01,0.41
2010-05-06,4.4,2.4,2.9,7.71604938271605e-06,4.4,0.01,0.41
2010-05-07,4.25,2.53,2.88,7.248677248677248e-06,4.25,0.01,0.11
2010-05-08,4.1,2.55,2.95,6.263616557734202e-06,4.1,0.01,0.21
2010-05-09,4.35,2.5,3.1,6.490134994807892e-06,4.35,0.01,0.21
2010-05-10,4.18,2.4,2.9,6.864006864006863e-06,4.18,0.01,0.41
2010-05-11,4.25,2.4,2.9,7.142857142857142e-06,4.25,0.01,0.41
2010-05-12,4.05,2.5,2.85,6.600660066006601e-06,4.05,0.01,0.11
2010-05-13,4.25,2.5,2.85,7.407407407407406e-06,4.25,0.01,0.11
2010-05-14,4.1,2.4,2.9,6.535947712418299e-06,4.1,0.01,0.41
2010-05-15,4.25,2.55,2.95,6.878306878306879e-06,4.25,0.01,0.41
2010-05-16,4.25,2.55,2.95,6.878306878306879e-06,4.25,0.01,0.41
2010-05-17,4.15,2.4,2.9,6.742179072276162e-06,4.15,0.01,0.41
2010-05-18,4.18,2.4,2.75,7.668382668382669e-06,4.18,0.01,0.11
2010-05-19,4.18,2.4,2.9,6.864006864006863e-06,4.18,0.01,0.41
2010-05-20,4.15,2.5,2.85,7.011866235167206e-06,4.15,0.01,0.11
2010-05-21,4.55,2.4,2.75,9.00900900900901e-06,4.55,0.01,0.11
2010-05-22,4.35,2.5,2.9,7.528556593977152e-06,4.35,0.01,0.21
2010-05-23,4.35,2.5,2.9,7.528556593977152e-06,4.35,0.01,0.21
2010-05-24,4.22,2.5,2.85,7.290336313324819e-06,4.22,0.01,0.11
2010-05-25,4.28,2.4,2.9,7.260101010101012e-06,4.28,0.01,0.41
2010-05-26,4.5,2.4,2.9,8.08080808080808e-06,4.5,0.01,0.41
2010-05-27,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-05-28,4.4,2.4,2.9,7.71604938271605e-06,4.4,0.01,0.11
2010-05-29,4.35,2.6,3.0,7.009345794392521e-06,4.35,0.01,0.21
2010-05-30,4.35,2.6,3.0,7.009345794392521e-06,4.35,0.01,0.21
2010-05-31,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-01,4.13,2.4,2.9,6.660168940870696e-06,4.13,0.01,0.11
2010-06-02,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-03,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-04,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-05,4.35,2.55,2.95,7.268951194184836e-06,4.35,0.01,0.21
2010-06-06,4.35,2.55,2.95,7.268951194184836e-06,4.35,0.01,0.21
2010-06-07,4.23,2.5,2.95,6.798385383471427e-06,4.23,0.01,0.11
2010-06-08,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-09,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-10,4.15,2.65,3.0,6.202804746494068e-06,4.15,0.01,0.11
2010-06-11,4.18,2.4,2.9,6.864006864006863e-06,4.18,0.01,0.11
2010-06-12,4.35,2.8,3.1,6.490134994807892e-06,4.35,0.01,0.21
2010-06-13,4.58,2.85,3.35,6.123058542413382e-06,4.58,0.01,0.21
2010-06-14,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-15,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-16,4.18,2.7,3.1,5.791505791505792e-06,4.18,0.01,0.11
2010-06-17,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-18,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-06-19,4.35,2.7,3.1,6.490134994807892e-06,4.35,0.01,0.21
2010-06-20,4.35,2.7,3.1,6.490134994807892e-06,4.35,0.01,0.21
2010-06-21,4.35,2.7,3.1,6.490134994807892e-06,4.35,0.01,0.11
2010-06-22,4.17,2.4,2.9,6.823554695895123e-06,4.17,0.01,0.11
2010-06-23,4.45,2.72,3.22,6.269113149847094e-06,4.45,0.01,0.11
2010-06-24,4.23,2.67,3.02,6.426598682812836e-06,4.23,0.01,0.11
2010-06-25,4.18,2.4,2.9,6.864006864006863e-06,4.18,0.01,0.11
2010-06-26,4.3,2.45,2.85,7.599580712788258e-06,4.3,0.01,0.15
2010-06-27,4.15,2.45,2.85,7.011866235167206e-06,4.15,0.01,0.15
2010-06-28,4.23,2.67,3.02,6.426598682812836e-06,4.23,0.01,0.11
2010-06-29,4.18,2.55,2.9,6.864006864006863e-06,4.18,0.01,0.11
2010-06-30,4.15,2.4,2.9,6.742179072276162e-06,4.15,0.01,0.11
2010-07-01,4.23,2.67,3.02,6.426598682812836e-06,4.23,0.01,0.11
2010-07-02,4.18,2.75,3.25,4.987129987129986e-06,4.18,0.01,0.21
2010-07-03,4.15,2.5,2.9,6.742179072276162e-06,4.15,0.01,0.21
2010-07-04,4.15,2.5,2.9,6.742179072276162e-06,4.15,0.01,0.21
2010-07-05,4.33,2.4,2.9,7.452574525745257e-06,4.33,0.01,0.11
2010-07-06,4.4,2.4,2.9,7.71604938271605e-06,4.4,0.01,0.11
2010-07-07,4.23,2.5,2.9,7.06394731251328e-06,4.23,0.01,0.11
2010-07-08,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-07-09,4.23,2.67,3.02,6.426598682812836e-06,4.23,0.01,0.11
2010-07-10,4.35,2.5,2.9,7.528556593977152e-06,4.35,0.01,0.21
2010-07-11,4.35,2.5,2.9,7.528556593977152e-06,4.35,0.01,0.21
2010-07-12,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-07-13,4.24,2.67,3.02,6.467345207803227e-06,4.24,0.01,0.11
2010-07-14,4.24,2.67,3.02,6.467345207803227e-06,4.24,0.01,0.11
2010-07-15,4.24,2.67,3.02,6.467345207803227e-06,4.24,0.01,0.11
2010-07-16,4.24,2.67,3.02,6.467345207803227e-06,4.24,0.01,0.11
2010-07-17,4.35,2.5,2.9,7.528556593977152e-06,4.35,0.01,0.21
2010-07-18,4.35,2.5,2.9,7.528556593977152e-06,4.35,0.01,0.21
2010-07-19,4.24,2.55,2.9,7.103477523324852e-06,4.24,0.01,0.21
2010-07-20,4.33,2.4,2.9,7.452574525745257e-06,4.33,0.01,0.11
2010-07-21,4.33,2.55,2.9,7.452574525745257e-06,4.33,0.01,0.11
2010-07-22,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-07-23,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.01,0.11
2010-07-24,4.55,2.6,2.9,8.258258258258257e-06,4.55,0.01,0.21
2010-07-25,4.55,2.8,3.3,6.256256256256257e-06,4.55,0.01,0.21
2010-07-26,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.02,0.12
2010-07-27,4.24,2.67,3.02,6.467345207803227e-06,4.24,0.03,0.13
2010-07-28,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.03,0.13
2010-07-29,4.55,2.4,2.9,8.258258258258257e-06,4.55,0.09,0.24
2010-07-30,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.03,0.13
2010-07-31,4.55,2.8,3.15,7.007007007007003e-06,4.55,0.06,0.2
2010-08-01,4.35,2.7,2.95,7.268951194184836e-06,4.35,0.06,0.2
2010-08-02,4.23,2.7,2.95,6.798385383471427e-06,4.23,0.07,0.22
2010-08-03,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.03,0.13
2010-08-04,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.03,0.13
2010-08-05,4.35,2.4,2.9,7.528556593977152e-06,4.35,0.03,0.13
2010-08-06,4.23,2.9,3.25,5.205013809220314e-06,4.23,0.03,0.13
2010-08-07,4.43,3.12,3.52,4.655207693881727e-06,4.43,0.01,0.21
2010-08-08,4.43,3.12,3.52,4.655207693881727e-06,4.43,0.01,0.21
2010-08-09,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.03,0.13
2010-08-10,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.01,0.5
2010-08-11,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.03,0.13
2010-08-12,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.01,0.11
2010-08-13,4.23,2.9,3.25,5.205013809220314e-06,4.23,0.01,0.11
2010-08-14,4.45,3.03,3.43,5.198776758409789e-06,4.45,0.05,0.23
2010-08-15,4.45,3.03,3.43,5.198776758409789e-06,4.45,0.05,0.23
2010-08-16,4.35,3.05,3.45,4.67289719626168e-06,4.35,0.01,0.11
2010-08-17,4.35,3.0,3.4,4.932502596053995e-06,4.35,0.05,0.55
2010-08-18,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.01,0.11
2010-08-19,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.01,0.11
2010-08-20,4.45,3.0,3.4,5.351681957186543e-06,4.45,0.01,0.11
2010-08-21,4.45,3.0,3.4,5.351681957186543e-06,4.45,0.01,0.21
2010-08-22,4.45,3.0,3.4,5.351681957186543e-06,4.45,0.01,0.21
2010-08-23,4.3,3.0,3.4,4.716981132075468e-06,4.3,0.01,0.11
2010-08-24,4.3,2.95,3.35,4.979035639413e-06,4.3,0.01,0.11
2010-08-25,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.01,0.21
2010-08-26,4.3,2.95,3.35,4.979035639413e-06,4.3,0.01,0.14
2010-08-27,4.3,2.95,3.35,4.979035639413e-06,4.3,0.06,0.21
2010-08-28,4.47,2.8,3.05,7.211050172658949e-06,4.47,0.01,0.26
2010-08-29,4.47,3.0,3.3,5.9414990859232165e-06,4.47,0.01,0.26
2010-08-30,4.35,3.05,3.45,4.67289719626168e-06,4.35,0.01,0.11
2010-08-31,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.1,0.2
2010-09-01,4.35,2.95,3.35,5.192107995846315e-06,4.35,0.15,0.65
2010-09-02,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.05,0.15
2010-09-03,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.03,0.18
2010-09-04,4.47,2.95,3.25,6.195409303270363e-06,4.47,0.05,0.2
2010-09-05,4.47,2.95,3.25,6.195409303270363e-06,4.47,0.05,0.2
2010-09-06,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.03,0.13
2010-09-07,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.05,0.15
2010-09-08,4.35,2.85,3.25,5.711318795430943e-06,4.35,0.04,0.14
2010-09-09,4.35,2.85,3.25,5.711318795430943e-06,4.35,0.04,0.14
2010-09-10,4.35,2.85,3.25,5.711318795430943e-06,4.35,0.04,0.14
2010-09-11,4.47,2.95,3.25,6.195409303270363e-06,4.47,0.04,0.16
2010-09-12,4.47,2.95,3.25,6.195409303270363e-06,4.47,0.06,0.18
2010-09-13,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.04,0.14
2010-09-14,4.45,2.85,3.25,6.116207951070337e-06,4.45,0.04,0.14
2010-09-15,4.45,2.85,3.25,6.116207951070337e-06,4.45,0.03,0.13
2010-09-16,4.45,2.8,3.2,6.3710499490316e-06,4.45,0.04,0.14
2010-09-17,4.33,2.85,3.2,5.889097352511986e-06,4.33,0.06,0.2
2010-09-18,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.06,0.2
2010-09-19,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.06,0.2
2010-09-20,4.45,2.8,3.2,6.3710499490316e-06,4.45,0.05,0.15
2010-09-21,4.45,2.8,3.2,6.3710499490316e-06,4.45,0.04,0.14
2010-09-22,4.28,2.85,3.2,5.681818181818182e-06,4.28,0.04,0.16
2010-09-23,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.04,0.16
2010-09-24,4.45,2.8,3.2,6.3710499490316e-06,4.45,0.04,0.14
2010-09-25,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.04,0.16
2010-09-26,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.04,0.16
2010-09-27,4.45,2.8,3.2,6.3710499490316e-06,4.45,0.04,0.14
2010-09-28,4.45,2.8,3.2,6.3710499490316e-06,4.45,0.04,0.14
2010-09-29,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.05,0.15
2010-09-30,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.03,0.13
2010-10-01,4.28,2.85,3.2,5.681818181818182e-06,4.28,0.05,0.15
2010-10-02,4.45,3.05,3.3,5.861365953109075e-06,4.45,0.03,0.15
2010-10-03,4.45,3.05,3.3,5.861365953109075e-06,4.45,-0.01,0.19
2010-10-04,4.45,3.05,3.3,5.861365953109075e-06,4.45,0.05,0.15
2010-10-05,4.45,2.8,3.2,6.3710499490316e-06,4.45,0.02,0.12
2010-10-06,4.45,2.8,3.2,6.3710499490316e-06,4.45,0.02,0.12
2010-10-07,4.4,2.9,3.3,5.658436213991774e-06,4.4,0.05,0.15
2010-10-08,4.4,2.9,3.3,5.658436213991774e-06,4.4,0.05,0.15
2010-10-09,4.46,3.1,3.35,5.6471306471306485e-06,4.46,0.05,0.2
2010-10-10,4.46,3.1,3.35,5.6471306471306485e-06,4.46,0.05,0.2
2010-10-11,4.4,2.9,3.3,5.658436213991774e-06,4.4,0.05,0.15
2010-10-12,4.4,3.0,3.4,5.1440329218106975e-06,4.4,0.05,0.15
2010-10-13,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.05,0.15
2010-10-14,4.4,3.05,3.45,4.886831275720165e-06,4.4,0.05,0.15
2010-10-15,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.05,0.15
2010-10-16,4.46,3.1,3.35,5.6471306471306485e-06,4.46,0.05,0.15
2010-10-17,4.46,3.1,3.35,5.6471306471306485e-06,4.46,0.04,0.16
2010-10-18,4.4,3.05,3.45,4.886831275720165e-06,4.4,0.05,0.15
2010-10-19,4.46,3.1,3.35,5.6471306471306485e-06,4.46,0.05,0.15
2010-10-20,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.05,0.15
2010-10-21,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.05,0.15
2010-10-22,4.23,2.85,3.2,5.470575738262163e-06,4.23,0.01,0.21
2010-10-23,4.46,3.1,3.35,5.6471306471306485e-06,4.46,0.02,0.17
2010-10-24,4.46,3.1,3.35,5.6471306471306485e-06,4.46,0.03,0.15
2010-10-25,4.4,3.0,3.4,5.1440329218106975e-06,4.4,0.03,0.29
2010-10-26,4.45,3.1,3.35,5.6065239551478125e-06,4.45,0.03,0.29
2010-10-27,4.4,3.0,3.4,5.1440329218106975e-06,4.4,0.05,0.15
2010-10-28,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.05,0.15
2010-10-29,4.35,2.9,3.3,5.45171339563863e-06,4.35,0.05,0.17
2010-10-30,4.45,3.1,3.35,5.6065239551478125e-06,4.45,0.03,0.15
2010-10-31,4.28,2.83,3.18,5.787037037037038e-06,4.28,0.03,0.15
2010-11-01,4.28,2.83,3.18,5.787037037037038e-06,4.28,0.03,0.15
2010-11-02,4.35,2.95,3.35,5.192107995846315e-06,4.35,0.03,0.15
2010-11-03,4.6,2.95,3.35,6.200396825396825e-06,4.6,0.05,0.15
2010-11-04,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-11-05,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-11-06,4.58,2.83,3.18,6.969334926324174e-06,4.58,0.03,0.15
2010-11-07,4.68,3.05,3.3,6.748826291079812e-06,4.68,0.03,0.15
2010-11-08,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-11-09,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.03,0.15
2010-11-10,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-11-11,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-11-12,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.02,0.12
2010-11-13,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-11-14,4.55,2.9,3.3,6.256256256256257e-06,4.55,-0.01,0.19
2010-11-15,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-11-16,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.03,0.15
2010-11-17,4.7,3.05,3.3,6.822612085769983e-06,4.7,0.03,0.15
2010-11-18,4.58,2.83,3.18,6.969334926324174e-06,4.58,-0.01,0.19
2010-11-19,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-11-20,4.76,2.83,3.18,7.6195987654321e-06,4.76,0.03,0.15
2010-11-21,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-11-22,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-11-23,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-11-24,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-11-25,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-11-26,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-11-27,4.58,2.83,3.18,6.969334926324174e-06,4.58,0.03,0.15
2010-11-28,4.68,3.05,3.3,6.748826291079812e-06,4.68,0.03,0.15
2010-11-29,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-11-30,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-01,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-12-02,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-03,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-12-04,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-05,4.75,3.0,3.25,7.246376811594204e-06,4.75,0.03,0.15
2010-12-06,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-07,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-08,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-09,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-10,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-12-11,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.01,0.11
2010-12-12,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-13,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-14,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-15,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.03,0.15
2010-12-16,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-17,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.03,0.15
2010-12-18,4.58,2.83,3.18,6.969334926324174e-06,4.58,0.02,0.14
2010-12-19,4.8,3.1,3.35,6.944444444444445e-06,4.8,-0.01,0.19
2010-12-20,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-12-21,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.02,0.14
2010-12-22,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-12-23,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-12-24,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2010-12-25,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.02,0.14
2010-12-26,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.02,0.14
2010-12-27,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.02,0.14
2010-12-28,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.1,0.2
2010-12-29,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.1,0.2
2010-12-30,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.2
2010-12-31,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2011-01-01,4.58,2.83,3.18,6.969334926324174e-06,4.58,0.03,0.28
2011-01-02,4.75,3.1,3.35,6.763285024154591e-06,4.75,0.03,0.28
2011-01-03,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.01,0.12
2011-01-04,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.05,0.15
2011-01-05,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.01,0.13
2011-01-06,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.01,0.13
2011-01-07,4.7,2.9,3.3,6.822612085769983e-06,4.7,0.01,0.13
2011-01-08,4.8,2.83,3.18,7.758620689655173e-06,4.8,0.01,0.13
2011-01-09,4.7,3.0,3.25,7.066276803118908e-06,4.7,0.05,0.2
2011-01-10,4.55,2.9,3.3,6.256256256256257e-06,4.55,0.01,0.13
2011-01-11,4.7,2.9,3.3,6.822612085769983e-06,4.7,0.01,0.13
2011-01-12,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.01,0.13
2011-01-13,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.01,0.13
2011-01-14,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.01,0.13
2011-01-15,4.58,2.83,3.18,6.969334926324174e-06,4.58,0.01,0.13
2011-01-16,4.75,2.95,3.2,7.48792270531401e-06,4.75,0.01,0.13
2011-01-17,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.01,0.13
2011-01-18,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.01,0.13
2011-01-19,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.01,0.13
2011-01-20,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.01,0.13
2011-01-21,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.01,0.13
2011-01-22,4.58,2.83,3.18,6.969334926324174e-06,4.58,0.01,0.13
2011-01-23,4.75,2.9,3.15,7.729468599033815e-06,4.75,0.01,0.13
2011-01-24,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.01,0.13
2011-01-25,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.05,0.15
2011-01-26,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.1,0.2
2011-01-27,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.1,0.2
2011-01-28,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.03,0.13
2011-01-29,4.58,2.8,3.1,7.367582636399842e-06,4.58,0.01,0.13
2011-01-30,4.65,2.8,3.05,7.86627335299902e-06,4.65,0.02,0.14
2011-01-31,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.05,0.55
2011-02-01,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.05,0.55
2011-02-02,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.05,0.15
2011-02-03,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.05,0.15
2011-02-04,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.05,0.15
2011-02-05,4.53,2.83,3.18,6.781193490054251e-06,4.53,0.05,0.15
2011-02-06,4.72,2.85,3.1,7.867132867132868e-06,4.72,0.05,0.15
2011-02-07,4.65,2.9,3.3,6.6371681415929215e-06,4.65,0.01,0.21
2011-02-08,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-09,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.02,0.14
2011-02-10,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.08,0.58
2011-02-11,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.55
2011-02-12,4.53,2.83,3.18,6.781193490054251e-06,4.53,0.05,0.15
2011-02-13,4.72,2.95,3.2,7.381507381507379e-06,4.72,0.03,0.15
2011-02-14,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-15,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-16,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-17,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-18,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-19,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-20,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.01,0.21
2011-02-21,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-22,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-23,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.03,0.53
2011-02-24,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.02,0.52
2011-02-25,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-02-26,4.53,2.95,3.3,6.178420735382764e-06,4.53,0.08,0.18
2011-02-27,4.65,3.0,3.25,6.882989183874142e-06,4.65,0.02,0.14
2011-02-28,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.02,0.52
2011-03-01,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.55
2011-03-02,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.1,0.2
2011-03-03,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.55
2011-03-04,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.55
2011-03-05,4.53,2.95,3.3,6.178420735382764e-06,4.53,0.05,0.15
2011-03-06,4.65,3.0,3.25,6.882989183874142e-06,4.65,0.1,0.25
2011-03-07,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.05,0.15
2011-03-08,4.6,2.9,3.3,6.448412698412697e-06,4.6,0.1,0.25
